YEAR,MO,DY,HR,irr
2017,10,17,7,18.25
2017,10,17,8,31.09
2017,10,17,9,41.2
2017,10,17,10,47.36
2017,10,17,11,48.87
2017,10,17,12,45.62
2017,10,17,13,37.92
2017,10,17,14,26.7
2017,10,17,15,13.53
2017,10,17,16,2.79
2017,10,17,17,0
2017,10,17,18,0
2017,10,17,19,0
2017,10,17,20,0
2017,10,17,21,0
2017,10,17,22,0
2017,10,17,23,0
2017,10,18,0,0
2017,10,18,1,0
2017,10,18,2,0
2017,10,18,3,0
2017,10,18,4,0
2017,10,18,5,0.21
2017,10,18,6,5.98
2017,10,18,7,18.14
2017,10,18,8,30.96
2017,10,18,9,41.04
2017,10,18,10,47.12
2017,10,18,11,48.35
2017,10,18,12,44.62
2017,10,18,13,36.45
2017,10,18,14,24.4
2017,10,18,15,12.23
2017,10,18,16,2.3
2017,10,18,17,0
2017,10,18,18,0
2017,10,18,19,0
2017,10,18,20,0
2017,10,18,21,0
2017,10,18,22,0
2017,10,18,23,0
2017,10,19,0,0
2017,10,19,1,0
2017,10,19,2,0
2017,10,19,3,0
2017,10,19,4,0
2017,10,19,5,0
2017,10,19,6,5.27
2017,10,19,7,13.73
2017,10,19,8,25.16
2017,10,19,9,30.66
2017,10,19,10,34.21
2017,10,19,11,37.26
2017,10,19,12,35.72
2017,10,19,13,25.41
2017,10,19,14,17.73
2017,10,19,15,9.16
2017,10,19,16,2.12
2017,10,19,17,0
2017,10,19,18,0
2017,10,19,19,0
2017,10,19,20,0
2017,10,19,21,0
2017,10,19,22,0
2017,10,19,23,0
2017,10,20,0,0
2017,10,20,1,0
2017,10,20,2,0
2017,10,20,3,0
2017,10,20,4,0
2017,10,20,5,0
2017,10,20,6,2.4
2017,10,20,7,7.09
2017,10,20,8,13.03
2017,10,20,9,24.79
2017,10,20,10,31.41
2017,10,20,11,29.81
2017,10,20,12,25.43
2017,10,20,13,19.68
2017,10,20,14,12.54
2017,10,20,15,5.1
2017,10,20,16,1.55
2017,10,20,17,0
2017,10,20,18,0
2017,10,20,19,0
2017,10,20,20,0
2017,10,20,21,0
2017,10,20,22,0
2017,10,20,23,0
2017,10,21,0,0
2017,10,21,1,0
2017,10,21,2,0
2017,10,21,3,0
2017,10,21,4,0
2017,10,21,5,0
2017,10,21,6,4.05
2017,10,21,7,11.33
2017,10,21,8,20.41
2017,10,21,9,34.21
2017,10,21,10,38.05
2017,10,21,11,42.8
2017,10,21,12,40.65
2017,10,21,13,30.14
2017,10,21,14,20.65
2017,10,21,15,10.53
2017,10,21,16,2.09
2017,10,21,17,0
2017,10,21,18,0
2017,10,21,19,0
2017,10,21,20,0
2017,10,21,21,0
2017,10,21,22,0
2017,10,21,23,0
2017,10,22,0,0
2017,10,22,1,0
2017,10,22,2,0
2017,10,22,3,0
2017,10,22,4,0
2017,10,22,5,0
2017,10,22,6,4.16
2017,10,22,7,13.92
2017,10,22,8,27.1
2017,10,22,9,38.22
2017,10,22,10,44.45
2017,10,22,11,47.17
2017,10,22,12,43.95
2017,10,22,13,36.27
2017,10,22,14,25.06
2017,10,22,15,12.22
2017,10,22,16,2.17
2017,10,22,17,0
2017,10,22,18,0
2017,10,22,19,0
2017,10,22,20,0
2017,10,22,21,0
2017,10,22,22,0
2017,10,22,23,0
2017,10,23,0,0
2017,10,23,1,0
2017,10,23,2,0
2017,10,23,3,0
2017,10,23,4,0
2017,10,23,5,0
2017,10,23,6,5.55
2017,10,23,7,16.76
2017,10,23,8,29.21
2017,10,23,9,39.04
2017,10,23,10,45
2017,10,23,11,46.64
2017,10,23,12,43.25
2017,10,23,13,35.5
2017,10,23,14,24.31
2017,10,23,15,11.7
2017,10,23,16,2.02
2017,10,23,17,0
2017,10,23,18,0
2017,10,23,19,0
2017,10,23,20,0
2017,10,23,21,0
2017,10,23,22,0
2017,10,23,23,0
2017,10,24,0,0
2017,10,24,1,0
2017,10,24,2,0
2017,10,24,3,0
2017,10,24,4,0
2017,10,24,5,0
2017,10,24,6,5.4
2017,10,24,7,15.22
2017,10,24,8,25.62
2017,10,24,9,34.86
2017,10,24,10,36.41
2017,10,24,11,39.2
2017,10,24,12,40.12
2017,10,24,13,35.32
2017,10,24,14,24.25
2017,10,24,15,11.63
2017,10,24,16,1.95
2017,10,24,17,0
2017,10,24,18,0
2017,10,24,19,0
2017,10,24,20,0
2017,10,24,21,0
2017,10,24,22,0
2017,10,24,23,0
2017,10,25,0,0
2017,10,25,1,0
2017,10,25,2,0
2017,10,25,3,0
2017,10,25,4,0
2017,10,25,5,0
2017,10,25,6,5.34
2017,10,25,7,16.66
2017,10,25,8,29.19
2017,10,25,9,39.09
2017,10,25,10,45.09
2017,10,25,11,46.45
2017,10,25,12,43.12
2017,10,25,13,35.41
2017,10,25,14,21.72
2017,10,25,15,11.14
2017,10,25,16,0.01
2017,10,25,17,0
2017,10,25,18,0
2017,10,25,19,0
2017,10,25,20,0
2017,10,25,21,0
2017,10,25,22,0
2017,10,25,23,0
2017,10,26,0,0
2017,10,26,1,0
2017,10,26,2,0
2017,10,26,3,0
2017,10,26,4,0
2017,10,26,5,0
2017,10,26,6,4.21
2017,10,26,7,15.48
2017,10,26,8,25.21
2017,10,26,9,38.44
2017,10,26,10,44.39
2017,10,26,11,45.98
2017,10,26,12,42.55
2017,10,26,13,34.77
2017,10,26,14,23.55
2017,10,26,15,11.08
2017,10,26,16,1.75
2017,10,26,17,0
2017,10,26,18,0
2017,10,26,19,0
2017,10,26,20,0
2017,10,26,21,0
2017,10,26,22,0
2017,10,26,23,0
2017,10,27,0,0
2017,10,27,1,0
2017,10,27,2,0
2017,10,27,3,0
2017,10,27,4,0
2017,10,27,5,0
2017,10,27,6,4.55
2017,10,27,7,13.73
2017,10,27,8,23.9
2017,10,27,9,32.02
2017,10,27,10,38.48
2017,10,27,11,36.7
2017,10,27,12,32.21
2017,10,27,13,22.55
2017,10,27,14,16.16
2017,10,27,15,7.51
2017,10,27,16,1.41
2017,10,27,17,0
2017,10,27,18,0
2017,10,27,19,0
2017,10,27,20,0
2017,10,27,21,0
2017,10,27,22,0
2017,10,27,23,0
2017,10,28,0,0
2017,10,28,1,0
2017,10,28,2,0
2017,10,28,3,0
2017,10,28,4,0
2017,10,28,5,0
2017,10,28,6,4.87
2017,10,28,7,15.96
2017,10,28,8,28.22
2017,10,28,9,38.03
2017,10,28,10,40.89
2017,10,28,11,42.81
2017,10,28,12,40.38
2017,10,28,13,34.36
2017,10,28,14,23.16
2017,10,28,15,10.77
2017,10,28,16,1.59
2017,10,28,17,0
2017,10,28,18,0
2017,10,28,19,0
2017,10,28,20,0
2017,10,28,21,0
2017,10,28,22,0
2017,10,28,23,0
2017,10,29,0,0
2017,10,29,1,0
2017,10,29,2,0
2017,10,29,3,0
2017,10,29,4,0
2017,10,29,5,0
2017,10,29,6,4.66
2017,10,29,7,15.6
2017,10,29,8,27.87
2017,10,29,9,37.6
2017,10,29,10,36.05
2017,10,29,11,45.11
2017,10,29,12,41.8
2017,10,29,13,34.16
2017,10,29,14,23.07
2017,10,29,15,10.67
2017,10,29,16,1.53
2017,10,29,17,0
2017,10,29,18,0
2017,10,29,19,0
2017,10,29,20,0
2017,10,29,21,0
2017,10,29,22,0
2017,10,29,23,0
2017,10,30,0,0
2017,10,30,1,0
2017,10,30,2,0
2017,10,30,3,0
2017,10,30,4,0
2017,10,30,5,0
2017,10,30,6,4.52
2017,10,30,7,15.28
2017,10,30,8,27.37
2017,10,30,9,36.97
2017,10,30,10,42.78
2017,10,30,11,44.34
2017,10,30,12,40.96
2017,10,30,13,33.28
2017,10,30,14,22.2
2017,10,30,15,10.11
2017,10,30,16,1.42
2017,10,30,17,0
2017,10,30,18,0
2017,10,30,19,0
2017,10,30,20,0
2017,10,30,21,0
2017,10,30,22,0
2017,10,30,23,0
2017,10,31,0,0
2017,10,31,1,0
2017,10,31,2,0
2017,10,31,3,0
2017,10,31,4,0
2017,10,31,5,0
2017,10,31,6,1.32
2017,10,31,7,5.64
2017,10,31,8,7.83
2017,10,31,9,9.48
2017,10,31,10,18.86
2017,10,31,11,14.34
2017,10,31,12,16.75
2017,10,31,13,10.75
2017,10,31,14,6.41
2017,10,31,15,2.28
2017,10,31,16,0.77
2017,10,31,17,0
2017,10,31,18,0
2017,10,31,19,0
2017,10,31,20,0
2017,10,31,21,0
2017,10,31,22,0
2017,10,31,23,0
2017,11,1,0,0
2017,11,1,1,0
2017,11,1,2,0
2017,11,1,3,0
2017,11,1,4,0
2017,11,1,5,0
2017,11,1,6,3.25
2017,11,1,7,10.9
2017,11,1,8,18.5
2017,11,1,9,31.54
2017,11,1,10,38.91
2017,11,1,11,42.59
2017,11,1,12,39.5
2017,11,1,13,32.13
2017,11,1,14,21.39
2017,11,1,15,9.61
2017,11,1,16,1.29
2017,11,1,17,0
2017,11,1,18,0
2017,11,1,19,0
2017,11,1,20,0
2017,11,1,21,0
2017,11,1,22,0
2017,11,1,23,0
2017,11,2,0,0
2017,11,2,1,0
2017,11,2,2,0
2017,11,2,3,0
2017,11,2,4,0
2017,11,2,5,0
2017,11,2,6,1.62
2017,11,2,7,6.12
2017,11,2,8,11.15
2017,11,2,9,18.97
2017,11,2,10,26.05
2017,11,2,11,26.96
2017,11,2,12,30.78
2017,11,2,13,29.07
2017,11,2,14,19.68
2017,11,2,15,8.69
2017,11,2,16,1.16
2017,11,2,17,0
2017,11,2,18,0
2017,11,2,19,0
2017,11,2,20,0
2017,11,2,21,0
2017,11,2,22,0
2017,11,2,23,0
2017,11,3,0,0
2017,11,3,1,0
2017,11,3,2,0
2017,11,3,3,0
2017,11,3,4,0
2017,11,3,5,0
2017,11,3,6,1.41
2017,11,3,7,4.19
2017,11,3,8,9.15
2017,11,3,9,19.78
2017,11,3,10,30.77
2017,11,3,11,35.01
2017,11,3,12,33.58
2017,11,3,13,25.77
2017,11,3,14,17.51
2017,11,3,15,7.96
2017,11,3,16,1.04
2017,11,3,17,0
2017,11,3,18,0
2017,11,3,19,0
2017,11,3,20,0
2017,11,3,21,0
2017,11,3,22,0
2017,11,3,23,0
2017,11,4,0,0
2017,11,4,1,0
2017,11,4,2,0
2017,11,4,3,0
2017,11,4,4,0
2017,11,4,5,0
2017,11,4,6,1.04
2017,11,4,7,4.55
2017,11,4,8,9.2
2017,11,4,9,15.88
2017,11,4,10,21.07
2017,11,4,11,24.37
2017,11,4,12,26.41
2017,11,4,13,22.73
2017,11,4,14,15.28
2017,11,4,15,6.77
2017,11,4,16,1.06
2017,11,4,17,0
2017,11,4,18,0
2017,11,4,19,0
2017,11,4,20,0
2017,11,4,21,0
2017,11,4,22,0
2017,11,4,23,0
2017,11,5,0,0
2017,11,5,1,0
2017,11,5,2,0
2017,11,5,3,0
2017,11,5,4,0
2017,11,5,5,0
2017,11,5,6,1.67
2017,11,5,7,8.38
2017,11,5,8,15.8
2017,11,5,9,26.74
2017,11,5,10,35.52
2017,11,5,11,38.84
2017,11,5,12,36.01
2017,11,5,13,29.04
2017,11,5,14,19.08
2017,11,5,15,8.58
2017,11,5,16,1.04
2017,11,5,17,0
2017,11,5,18,0
2017,11,5,19,0
2017,11,5,20,0
2017,11,5,21,0
2017,11,5,22,0
2017,11,5,23,0
2017,11,6,0,0
2017,11,6,1,0
2017,11,6,2,0
2017,11,6,3,0
2017,11,6,4,0
2017,11,6,5,0
2017,11,6,6,2.95
2017,11,6,7,9.82
2017,11,6,8,19.47
2017,11,6,9,29.43
2017,11,6,10,36.57
2017,11,6,11,40.12
2017,11,6,12,37.45
2017,11,6,13,29.95
2017,11,6,14,19.38
2017,11,6,15,8.62
2017,11,6,16,1.02
2017,11,6,17,0
2017,11,6,18,0
2017,11,6,19,0
2017,11,6,20,0
2017,11,6,21,0
2017,11,6,22,0
2017,11,6,23,0
2017,11,7,0,0
2017,11,7,1,0
2017,11,7,2,0
2017,11,7,3,0
2017,11,7,4,0
2017,11,7,5,0
2017,11,7,6,2.03
2017,11,7,7,7.98
2017,11,7,8,14.81
2017,11,7,9,23.17
2017,11,7,10,29.35
2017,11,7,11,27.87
2017,11,7,12,31.49
2017,11,7,13,25.65
2017,11,7,14,18.12
2017,11,7,15,7.53
2017,11,7,16,0.95
2017,11,7,17,0
2017,11,7,18,0
2017,11,7,19,0
2017,11,7,20,0
2017,11,7,21,0
2017,11,7,22,0
2017,11,7,23,0
2017,11,8,0,0
2017,11,8,1,0
2017,11,8,2,0
2017,11,8,3,0
2017,11,8,4,0
2017,11,8,5,0
2017,11,8,6,0.52
2017,11,8,7,3.04
2017,11,8,8,7.81
2017,11,8,9,15.23
2017,11,8,10,19.95
2017,11,8,11,24.44
2017,11,8,12,16.6
2017,11,8,13,11.42
2017,11,8,14,7.53
2017,11,8,15,2.46
2017,11,8,16,0.62
2017,11,8,17,0
2017,11,8,18,0
2017,11,8,19,0
2017,11,8,20,0
2017,11,8,21,0
2017,11,8,22,0
2017,11,8,23,0
2017,11,9,0,0
2017,11,9,1,0
2017,11,9,2,0
2017,11,9,3,0
2017,11,9,4,0
2017,11,9,5,0
2017,11,9,6,1.86
2017,11,9,7,7.46
2017,11,9,8,14.09
2017,11,9,9,19.12
2017,11,9,10,21.66
2017,11,9,11,19.46
2017,11,9,12,19.76
2017,11,9,13,15.12
2017,11,9,14,9.47
2017,11,9,15,2.5
2017,11,9,16,0.56
2017,11,9,17,0
2017,11,9,18,0
2017,11,9,19,0
2017,11,9,20,0
2017,11,9,21,0
2017,11,9,22,0
2017,11,9,23,0
2017,11,10,0,0
2017,11,10,1,0
2017,11,10,2,0
2017,11,10,3,0
2017,11,10,4,0
2017,11,10,5,0
2017,11,10,6,1.35
2017,11,10,7,5.45
2017,11,10,8,9.17
2017,11,10,9,13.3
2017,11,10,10,19.5
2017,11,10,11,19.48
2017,11,10,12,20.29
2017,11,10,13,14.79
2017,11,10,14,9.7
2017,11,10,15,3.78
2017,11,10,16,0.82
2017,11,10,17,0
2017,11,10,18,0
2017,11,10,19,0
2017,11,10,20,0
2017,11,10,21,0
2017,11,10,22,0
2017,11,10,23,0
2017,11,11,0,0
2017,11,11,1,0
2017,11,11,2,0
2017,11,11,3,0
2017,11,11,4,0
2017,11,11,5,0
2017,11,11,6,1.61
2017,11,11,7,7.34
2017,11,11,8,12.66
2017,11,11,9,16.28
2017,11,11,10,20.17
2017,11,11,11,21.78
2017,11,11,12,20.82
2017,11,11,13,12.24
2017,11,11,14,6.96
2017,11,11,15,2.54
2017,11,11,16,0.56
2017,11,11,17,0
2017,11,11,18,0
2017,11,11,19,0
2017,11,11,20,0
2017,11,11,21,0
2017,11,11,22,0
2017,11,11,23,0
2017,11,12,0,0
2017,11,12,1,0
2017,11,12,2,0
2017,11,12,3,0
2017,11,12,4,0
2017,11,12,5,0
2017,11,12,6,0.82
2017,11,12,7,4.45
2017,11,12,8,7.32
2017,11,12,9,13.2
2017,11,12,10,12.49
2017,11,12,11,12.6
2017,11,12,12,13.52
2017,11,12,13,10.62
2017,11,12,14,7.09
2017,11,12,15,3.84
2017,11,12,16,0.53
2017,11,12,17,0
2017,11,12,18,0
2017,11,12,19,0
2017,11,12,20,0
2017,11,12,21,0
2017,11,12,22,0
2017,11,12,23,0
2017,11,13,0,0
2017,11,13,1,0
2017,11,13,2,0
2017,11,13,3,0
2017,11,13,4,0
2017,11,13,5,0
2017,11,13,6,2.21
2017,11,13,7,10.69
2017,11,13,8,20.41
2017,11,13,9,24.77
2017,11,13,10,28.59
2017,11,13,11,26.5
2017,11,13,12,25.84
2017,11,13,13,16.65
2017,11,13,14,9.65
2017,11,13,15,4.89
2017,11,13,16,0.66
2017,11,13,17,0
2017,11,13,18,0
2017,11,13,19,0
2017,11,13,20,0
2017,11,13,21,0
2017,11,13,22,0
2017,11,13,23,0
2017,11,14,0,0
2017,11,14,1,0
2017,11,14,2,0
2017,11,14,3,0
2017,11,14,4,0
2017,11,14,5,0
2017,11,14,6,1.87
2017,11,14,7,7.14
2017,11,14,8,13.6
2017,11,14,9,23.06
2017,11,14,10,23.03
2017,11,14,11,19.9
2017,11,14,12,19.45
2017,11,14,13,15.56
2017,11,14,14,10.34
2017,11,14,15,4.62
2017,11,14,16,0.61
2017,11,14,17,0
2017,11,14,18,0
2017,11,14,19,0
2017,11,14,20,0
2017,11,14,21,0
2017,11,14,22,0
2017,11,14,23,0
2017,11,15,0,0
2017,11,15,1,0
2017,11,15,2,0
2017,11,15,3,0
2017,11,15,4,0
2017,11,15,5,0
2017,11,15,6,2.41
2017,11,15,7,8.67
2017,11,15,8,16.79
2017,11,15,9,24.47
2017,11,15,10,29.06
2017,11,15,11,18.66
2017,11,15,12,22.3
2017,11,15,13,19.27
2017,11,15,14,11.52
2017,11,15,15,4.05
2017,11,15,16,0.45
2017,11,15,17,0
2017,11,15,18,0
2017,11,15,19,0
2017,11,15,20,0
2017,11,15,21,0
2017,11,15,22,0
2017,11,15,23,0
2017,11,16,0,0
2017,11,16,1,0
2017,11,16,2,0
2017,11,16,3,0
2017,11,16,4,0
2017,11,16,5,0
2017,11,16,6,1.52
2017,11,16,7,8.05
2017,11,16,8,15.98
2017,11,16,9,24.3
2017,11,16,10,33.51
2017,11,16,11,35.8
2017,11,16,12,31.93
2017,11,16,13,26.55
2017,11,16,14,17.2
2017,11,16,15,7.43
2017,11,16,16,0.71
2017,11,16,17,0
2017,11,16,18,0
2017,11,16,19,0
2017,11,16,20,0
2017,11,16,21,0
2017,11,16,22,0
2017,11,16,23,0
2017,11,17,0,0
2017,11,17,1,0
2017,11,17,2,0
2017,11,17,3,0
2017,11,17,4,0
2017,11,17,5,0
2017,11,17,6,2.34
2017,11,17,7,8.62
2017,11,17,8,16.59
2017,11,17,9,24.09
2017,11,17,10,29.32
2017,11,17,11,30.74
2017,11,17,12,33.57
2017,11,17,13,27.33
2017,11,17,14,17.71
2017,11,17,15,7.42
2017,11,17,16,0.69
2017,11,17,17,0
2017,11,17,18,0
2017,11,17,19,0
2017,11,17,20,0
2017,11,17,21,0
2017,11,17,22,0
2017,11,17,23,0
2017,11,18,0,0
2017,11,18,1,0
2017,11,18,2,0
2017,11,18,3,0
2017,11,18,4,0
2017,11,18,5,0
2017,11,18,6,2.11
2017,11,18,7,10.8
2017,11,18,8,20.98
2017,11,18,9,31.93
2017,11,18,10,37.94
2017,11,18,11,39.46
2017,11,18,12,36.47
2017,11,18,13,29.28
2017,11,18,14,18.82
2017,11,18,15,7.78
2017,11,18,16,0.69
2017,11,18,17,0
2017,11,18,18,0
2017,11,18,19,0
2017,11,18,20,0
2017,11,18,21,0
2017,11,18,22,0
2017,11,18,23,0
2017,11,19,0,0
2017,11,19,1,0
2017,11,19,2,0
2017,11,19,3,0
2017,11,19,4,0
2017,11,19,5,0
2017,11,19,6,2.24
2017,11,19,7,11.57
2017,11,19,8,22.08
2017,11,19,9,30.71
2017,11,19,10,36.8
2017,11,19,11,37.77
2017,11,19,12,34.67
2017,11,19,13,27.78
2017,11,19,14,17.58
2017,11,19,15,6.88
2017,11,19,16,0.63
2017,11,19,17,0
2017,11,19,18,0
2017,11,19,19,0
2017,11,19,20,0
2017,11,19,21,0
2017,11,19,22,0
2017,11,19,23,0
2017,11,20,0,0
2017,11,20,1,0
2017,11,20,2,0
2017,11,20,3,0
2017,11,20,4,0
2017,11,20,5,0
2017,11,20,6,2.02
2017,11,20,7,10.76
2017,11,20,8,21.62
2017,11,20,9,30.99
2017,11,20,10,36.84
2017,11,20,11,38.54
2017,11,20,12,35.59
2017,11,20,13,27.48
2017,11,20,14,18.18
2017,11,20,15,7.22
2017,11,20,16,0.62
2017,11,20,17,0
2017,11,20,18,0
2017,11,20,19,0
2017,11,20,20,0
2017,11,20,21,0
2017,11,20,22,0
2017,11,20,23,0
2017,11,21,0,0
2017,11,21,1,0
2017,11,21,2,0
2017,11,21,3,0
2017,11,21,4,0
2017,11,21,5,0
2017,11,21,6,1.67
2017,11,21,7,9.66
2017,11,21,8,18.5
2017,11,21,9,28.2
2017,11,21,10,34.16
2017,11,21,11,29.49
2017,11,21,12,28.27
2017,11,21,13,21.84
2017,11,21,14,14.05
2017,11,21,15,6.88
2017,11,21,16,0.61
2017,11,21,17,0
2017,11,21,18,0
2017,11,21,19,0
2017,11,21,20,0
2017,11,21,21,0
2017,11,21,22,0
2017,11,21,23,0
2017,11,22,0,0
2017,11,22,1,0
2017,11,22,2,0
2017,11,22,3,0
2017,11,22,4,0
2017,11,22,5,0
2017,11,22,6,1.81
2017,11,22,7,10.17
2017,11,22,8,20.98
2017,11,22,9,30.27
2017,11,22,10,36.28
2017,11,22,11,37.63
2017,11,22,12,34.72
2017,11,22,13,28.31
2017,11,22,14,18.11
2017,11,22,15,7.34
2017,11,22,16,0.61
2017,11,22,17,0
2017,11,22,18,0
2017,11,22,19,0
2017,11,22,20,0
2017,11,22,21,0
2017,11,22,22,0
2017,11,22,23,0
2017,11,23,0,0
2017,11,23,1,0
2017,11,23,2,0
2017,11,23,3,0
2017,11,23,4,0
2017,11,23,5,0
2017,11,23,6,1.84
2017,11,23,7,10.63
2017,11,23,8,21.64
2017,11,23,9,31.09
2017,11,23,10,36.88
2017,11,23,11,38.45
2017,11,23,12,35.43
2017,11,23,13,28.38
2017,11,23,14,18.1
2017,11,23,15,7.33
2017,11,23,16,0.6
2017,11,23,17,0
2017,11,23,18,0
2017,11,23,19,0
2017,11,23,20,0
2017,11,23,21,0
2017,11,23,22,0
2017,11,23,23,0
2017,11,24,0,0
2017,11,24,1,0
2017,11,24,2,0
2017,11,24,3,0
2017,11,24,4,0
2017,11,24,5,0
2017,11,24,6,1.77
2017,11,24,7,10.44
2017,11,24,8,21.42
2017,11,24,9,30.85
2017,11,24,10,36.66
2017,11,24,11,38.24
2017,11,24,12,35.3
2017,11,24,13,28.25
2017,11,24,14,17.68
2017,11,24,15,7.2
2017,11,24,16,0.52
2017,11,24,17,0
2017,11,24,18,0
2017,11,24,19,0
2017,11,24,20,0
2017,11,24,21,0
2017,11,24,22,0
2017,11,24,23,0
2017,11,25,0,0
2017,11,25,1,0
2017,11,25,2,0
2017,11,25,3,0
2017,11,25,4,0
2017,11,25,5,0
2017,11,25,6,1.69
2017,11,25,7,10.08
2017,11,25,8,20.78
2017,11,25,9,30.07
2017,11,25,10,35.83
2017,11,25,11,37.62
2017,11,25,12,34.48
2017,11,25,13,27.66
2017,11,25,14,17.66
2017,11,25,15,7.12
2017,11,25,16,0.59
2017,11,25,17,0
2017,11,25,18,0
2017,11,25,19,0
2017,11,25,20,0
2017,11,25,21,0
2017,11,25,22,0
2017,11,25,23,0
2017,11,26,0,0
2017,11,26,1,0
2017,11,26,2,0
2017,11,26,3,0
2017,11,26,4,0
2017,11,26,5,0
2017,11,26,6,1.5
2017,11,26,7,9.24
2017,11,26,8,18.98
2017,11,26,9,28.02
2017,11,26,10,32.88
2017,11,26,11,32.94
2017,11,26,12,30.77
2017,11,26,13,24.3
2017,11,26,14,15.59
2017,11,26,15,6.37
2017,11,26,16,0.52
2017,11,26,17,0
2017,11,26,18,0
2017,11,26,19,0
2017,11,26,20,0
2017,11,26,21,0
2017,11,26,22,0
2017,11,26,23,0
2017,11,27,0,0
2017,11,27,1,0
2017,11,27,2,0
2017,11,27,3,0
2017,11,27,4,0
2017,11,27,5,0
2017,11,27,6,1.55
2017,11,27,7,9.69
2017,11,27,8,20.47
2017,11,27,9,27.91
2017,11,27,10,33.5
2017,11,27,11,37.09
2017,11,27,12,34.47
2017,11,27,13,27.66
2017,11,27,14,17.64
2017,11,27,15,7.17
2017,11,27,16,0.59
2017,11,27,17,0
2017,11,27,18,0
2017,11,27,19,0
2017,11,27,20,0
2017,11,27,21,0
2017,11,27,22,0
2017,11,27,23,0
2017,11,28,0,0
2017,11,28,1,0
2017,11,28,2,0
2017,11,28,3,0
2017,11,28,4,0
2017,11,28,5,0
2017,11,28,6,1.37
2017,11,28,7,9.31
2017,11,28,8,19.68
2017,11,28,9,28.98
2017,11,28,10,35.68
2017,11,28,11,37.3
2017,11,28,12,34.42
2017,11,28,13,27.46
2017,11,28,14,17.41
2017,11,28,15,7.05
2017,11,28,16,0.58
2017,11,28,17,0
2017,11,28,18,0
2017,11,28,19,0
2017,11,28,20,0
2017,11,28,21,0
2017,11,28,22,0
2017,11,28,23,0
2017,11,29,0,0
2017,11,29,1,0
2017,11,29,2,0
2017,11,29,3,0
2017,11,29,4,0
2017,11,29,5,0
2017,11,29,6,1.34
2017,11,29,7,6.19
2017,11,29,8,12.15
2017,11,29,9,17.77
2017,11,29,10,22.72
2017,11,29,11,27.9
2017,11,29,12,25.95
2017,11,29,13,22.38
2017,11,29,14,14.94
2017,11,29,15,6.72
2017,11,29,16,0.55
2017,11,29,17,0
2017,11,29,18,0
2017,11,29,19,0
2017,11,29,20,0
2017,11,29,21,0
2017,11,29,22,0
2017,11,29,23,0
2017,11,30,0,0
2017,11,30,1,0
2017,11,30,2,0
2017,11,30,3,0
2017,11,30,4,0
2017,11,30,5,0
2017,11,30,6,0.98
2017,11,30,7,7.89
2017,11,30,8,16.16
2017,11,30,9,24.52
2017,11,30,10,32.2
2017,11,30,11,32.72
2017,11,30,12,29.73
2017,11,30,13,23.41
2017,11,30,14,14.95
2017,11,30,15,6.41
2017,11,30,16,0.54
2017,11,30,17,0
2017,11,30,18,0
2017,11,30,19,0
2017,11,30,20,0
2017,11,30,21,0
2017,11,30,22,0
2017,11,30,23,0
2017,12,1,0,0
2017,12,1,1,0
2017,12,1,2,0
2017,12,1,3,0
2017,12,1,4,0
2017,12,1,5,0
2017,12,1,6,1.03
2017,12,1,7,8.48
2017,12,1,8,18.41
2017,12,1,9,27.7
2017,12,1,10,33.97
2017,12,1,11,36.51
2017,12,1,12,33.78
2017,12,1,13,26.42
2017,12,1,14,16.6
2017,12,1,15,6.51
2017,12,1,16,0.52
2017,12,1,17,0
2017,12,1,18,0
2017,12,1,19,0
2017,12,1,20,0
2017,12,1,21,0
2017,12,1,22,0
2017,12,1,23,0
2017,12,2,0,0
2017,12,2,1,0
2017,12,2,2,0
2017,12,2,3,0
2017,12,2,4,0
2017,12,2,5,0
2017,12,2,6,1.13
2017,12,2,7,7.3
2017,12,2,8,17.2
2017,12,2,9,25.74
2017,12,2,10,29.27
2017,12,2,11,34.19
2017,12,2,12,31.35
2017,12,2,13,24.95
2017,12,2,14,15.48
2017,12,2,15,6.28
2017,12,2,16,0.48
2017,12,2,17,0
2017,12,2,18,0
2017,12,2,19,0
2017,12,2,20,0
2017,12,2,21,0
2017,12,2,22,0
2017,12,2,23,0
2017,12,3,0,0
2017,12,3,1,0
2017,12,3,2,0
2017,12,3,3,0
2017,12,3,4,0
2017,12,3,5,0
2017,12,3,6,0.73
2017,12,3,7,3.84
2017,12,3,8,7.77
2017,12,3,9,13.5
2017,12,3,10,18.85
2017,12,3,11,23.16
2017,12,3,12,21.39
2017,12,3,13,16.27
2017,12,3,14,10.54
2017,12,3,15,5.51
2017,12,3,16,0.48
2017,12,3,17,0
2017,12,3,18,0
2017,12,3,19,0
2017,12,3,20,0
2017,12,3,21,0
2017,12,3,22,0
2017,12,3,23,0
2017,12,4,0,0
2017,12,4,1,0
2017,12,4,2,0
2017,12,4,3,0
2017,12,4,4,0
2017,12,4,5,0
2017,12,4,6,0.8
2017,12,4,7,5.95
2017,12,4,8,12.56
2017,12,4,9,19.38
2017,12,4,10,27.61
2017,12,4,11,29.39
2017,12,4,12,30.32
2017,12,4,13,24.44
2017,12,4,14,15.01
2017,12,4,15,6.45
2017,12,4,16,0.44
2017,12,4,17,0
2017,12,4,18,0
2017,12,4,19,0
2017,12,4,20,0
2017,12,4,21,0
2017,12,4,22,0
2017,12,4,23,0
2017,12,5,0,0
2017,12,5,1,0
2017,12,5,2,0
2017,12,5,3,0
